,screen_name,location,position,bogus,age
1917,Femi_Sorry,"Birmingham, England","(52.4776875, -1.8948516)",False,172418977.0
2742,RobCryptx,"Birmingham, England",,False,147703583.0
2750,CdDanksy,"Birmingham, England",,False,107175087.0
2887,EwanLawry,"Birmingham, England","(52.4776875, -1.8948516)",False,63000266.0
3050,SNYProducer,"Birmingham, England",,False,222432483.0
3051,DaveHampson84,"Birmingham, England",,False,152196193.0
3160,Tebroc1991,"Birmingham, England","(52.4776875, -1.8948516)",False,218001956.0
3524,CarlVinHarris,"Birmingham, England",,False,223897546.0
3613,kingprawn1,"Birmingham, England","(52.4776875, -1.8948516)",False,218619508.0
3706,Flya_Man,"Birmingham, England",,False,231328113.0
4007,Pumpkinsouper,"Birmingham, England",,False,259831810.0
4260,G_Hodgkinson,"Birmingham, England","(52.4776875, -1.8948516)",False,191376417.0
4356,inoratdawn,"Birmingham, England","(52.4776875, -1.8948516)",False,205924372.0
4763,Joe_Krawec,"Birmingham, England",,False,91813866.0
5430,ByngSquirrel,"Birmingham, England",,False,167203850.0
5572,Piffle64,"Birmingham, England",,False,229085651.0
5575,TricksterPrince,"Birmingham, England",,False,219553315.0
5729,Sen92x,"Birmingham, England","(52.4776875, -1.8948516)",False,219938981.0
6165,thisandtatt,"Birmingham, England","(52.4776875, -1.8948516)",False,35816039.0
6744,avfcnewsgossip,"Birmingham, England","(52.4776875, -1.8948516)",False,3601358.0
6797,_Queeniiexx,"Birmingham, England","(52.4776875, -1.8948516)",False,65883560.0
7160,3XT1,"Birmingham, England",,False,195960285.0
7701,GuildofStudents,"Birmingham, England",,False,229272403.0
8139,3drigby,"Birmingham, England","(52.4776875, -1.8948516)",False,144127428.0
8222,hammijam,"Birmingham, England",,False,164018019.0
8230,linadomou,"Birmingham, England",,False,21809025.0
8267,RobinJPowell,"Birmingham, England",,False,201167190.0
8461,TlnBirmingham,"Birmingham, England","(52.4776875, -1.8948516)",False,19479449.0
8477,SparCleanBham,"Birmingham, England","(52.4776875, -1.8948516)",False,8683152.0
8911,RosesAndInk,"Birmingham, England","(52.4776875, -1.8948516)",False,86508231.0
9010,MissECDavies,"Birmingham, England",,False,290573365.0
9029,RaajShamji,"Birmingham, England","(52.4776875, -1.8948516)",False,65635317.0
9310,bingoandgaming,"Birmingham, England","(52.4776875, -1.8948516)",False,17978188.0
9461,pill_saurus,"Birmingham, England","(52.4776875, -1.8948516)",False,185437109.0
9533,bello778,"Birmingham, England","(52.4776875, -1.8948516)",False,178417305.0
9817,WinsorEducation,"Birmingham, England","(52.4776875, -1.8948516)",False,88612077.0
9868,GV_music,"Birmingham, England",,False,201755398.0
10268,chrisproctor86,"Birmingham, England",,False,220610120.0
10743,hannahmaeparker,"Birmingham, England","(52.4776875, -1.8948516)",False,56173705.0
11045,markhopkinsREC,"Birmingham, England",,False,75301451.0
337,KatePotts11,"Scotland, United Kingdom",,False,116693608.0
728,bethgingerhogg,"Scotland, United Kingdom",,False,122026841.0
882,Error52QFG,"Scotland, United Kingdom",,False,147928837.0
1062,SeenLight,"Scotland, United Kingdom",,False,62134665.0
1365,IsThisAB0t,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,14462934.0
1583,scotstrongerin,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,11701106.0
1645,HeatherMacLeod4,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,151124822.0
1663,_clumsykoala,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,59028727.0
1760,TeQuieroMariiia,"Scotland, United Kingdom",,False,195868276.0
2111,scotgp,"Scotland, United Kingdom",,False,195880744.0
2862,isatonmygran,"Scotland, United Kingdom",,False,211201148.0
3187,YummyMummyoz,"Scotland, United Kingdom",,False,131439797.0
3358,craigandrews84,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,7717791.0
3467,scottgunion,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,194527623.0
3937,SPECTRE_01,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,218442554.0
3983,liamdhagan,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,230099119.0
4092,lawfulbusiness,"Scotland, United Kingdom",,False,96076431.0
4287,Bgbop,"Scotland, United Kingdom",,False,230008680.0
5190,GabberScot,"Scotland, United Kingdom",,False,53795679.0
5194,jordanwightman4,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,134205226.0
5205,24hoursfrom,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,51804244.0
5264,Waxjellyfish,"Scotland, United Kingdom",,False,227517243.0
5646,GeoDNC,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,1404050.0
5728,SomeCallMeLaz,"Scotland, United Kingdom",,False,223360058.0
5749,KSmillieBSL,"Scotland, United Kingdom",,False,98707661.0
5899,evildreye,"Scotland, United Kingdom",,False,8601689.0
6191,weelauranne,"Scotland, United Kingdom",,False,224131460.0
6237,Obey___,"Scotland, United Kingdom",,False,164541583.0
6359,Elphame_1,"Scotland, United Kingdom",,False,76768539.0
6408,snppoliticsnews,"Scotland, United Kingdom",,False,36295786.0
6437,SNPyouth,"Scotland, United Kingdom",,False,210516419.0
6554,dkatscully,"Scotland, United Kingdom",,False,185796078.0
6740,OUScotland,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,154951706.0
6833,realcolinquinn,"Scotland, United Kingdom",,False,218956042.0
6834,RealDeltaRomeo,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,16983461.0
6875,TheYoungScot,"Scotland, United Kingdom",,False,224336010.0
7802,gregmoodie,"Scotland, United Kingdom",,False,239810922.0
7861,larkieranger,"Scotland, United Kingdom",,False,103962474.0
8102,LouiseFulton20,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,2612035.0
8395,fifiboyne,"Scotland, United Kingdom","(56.7861112, -4.1140518)",False,124634205.0
449,MalagoWI,"Bristol, England",,False,219131773.0
550,rellaellaella,"Bristol, England","(51.4538022, -2.5972985)",False,526718.0
829,RoryJJackson,"Bristol, England","(51.4538022, -2.5972985)",False,156349041.0
985,charlotteoro,"Bristol, England","(51.4538022, -2.5972985)",False,94878291.0
1300,sophiegiltinan,"Bristol, England",,False,42543938.0
1659,martinsdgunner,"Bristol, England","(51.4538022, -2.5972985)",False,151854707.0
1987,katehalle,"Bristol, England",,False,182310101.0
2008,jakegreenwood,"Bristol, England",,False,238156885.0
2316,CharlieInHD,"Bristol, England","(51.4538022, -2.5972985)",False,229840411.0
2465,FordeGlen,"Bristol, England",,False,56373662.0
2499,keithhallam,"Bristol, England",,False,204152571.0
2656,Little_Nells,"Bristol, England",,False,185023497.0
2795,mikesclin,"Bristol, England",,False,57685321.0
2991,AndersFisher08,"Bristol, England","(51.4538022, -2.5972985)",False,199506790.0
3433,AmOnTheComeUp,"Bristol, England",,False,127830464.0
3498,ianyemm,"Bristol, England","(51.4538022, -2.5972985)",False,216463011.0
3854,JacobDyer,"Bristol, England",,False,74411365.0
3935,mariacowle23,"Bristol, England","(51.4538022, -2.5972985)",False,41914535.0
3986,Jan__G,"Bristol, England",,False,160973398.0
4363,FrancesBoreham,"Bristol, England","(51.4538022, -2.5972985)",False,7894926.0
4402,SmileInBristol,"Bristol, England",,False,38414643.0
4436,rachelC026,"Bristol, England",,False,215508447.0
5314,stevenmorris20,"Bristol, England",,False,218549977.0
5798,SteveGarner5,"Bristol, England",,False,142499426.0
6181,russell_mills,"Bristol, England",,False,206438590.0
6464,VoxPopple,"Bristol, England",,False,231312308.0
6467,harryluckett95,"Bristol, England","(51.4538022, -2.5972985)",False,604075.0
6650,SianHarris8,"Bristol, England",,False,127282920.0
7620,Fixxxer_HD,"Bristol, England",,False,207798176.0
7661,CAdamMartin,"Bristol, England",,False,224130855.0
7686,allyska,"Bristol, England",,False,228467846.0
8200,tCorsieAtIken,"Bristol, England",,False,221044764.0
8275,incey_wincey,"Bristol, England","(51.4538022, -2.5972985)",False,299100341.0
8738,caspar_wain,"Bristol, England","(51.4538022, -2.5972985)",False,20247268.0
8748,Jazzaa_,"Bristol, England",,False,216526412.0
8914,imnotagerman,"Bristol, England",,False,230249399.0
9048,Lescud9,"Bristol, England",,False,170256644.0
9237,WrightTG,"Bristol, England",,False,229944535.0
310,benignhumour,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,231164290.0
334,DrCarolineBrown,"Edinburgh, Scotland",,False,148125425.0
512,JillJRobbie,"Edinburgh, Scotland",,False,81135102.0
533,SeeEmilyyPlay,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,228729796.0
603,GeekGirl196,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,90133330.0
697,katymclean28,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,30972285.0
738,LisaHannahThom,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,143436067.0
930,restalrig,"Edinburgh, Scotland",,False,210866147.0
1500,FredRAlexander,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,79579260.0
1726,Louisemac,"Edinburgh, Scotland",,False,236698386.0
1755,beefrazor,"Edinburgh, Scotland",,False,144324740.0
1835,ssiah_a,"Edinburgh, Scotland",,False,215587107.0
2401,REALISE_innOV8,"Edinburgh, Scotland",,False,172476242.0
2409,AsierArrate,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,144069653.0
2422,tinamillar2000,"Edinburgh, Scotland",,False,101629885.0
2498,volcan01010,"Edinburgh, Scotland",,False,170253656.0
3093,RHeydecker,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,173861813.0
3441,Marx_ist,"Edinburgh, Scotland",,False,177329263.0
3460,JamesRobertScot,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,111484369.0
3649,bigevy,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,218932357.0
3756,starofvenus,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,232957150.0
3905,gordonhudsonnu,"Edinburgh, Scotland",,False,231427310.0
4840,InTimeOfLight,"Edinburgh, Scotland",,False,49344243.0
4961,sbeenie,"Edinburgh, Scotland",,False,186890010.0
5057,KieranForbes3,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,64038100.0
5405,Leanne_Dobson,"Edinburgh, Scotland",,False,84291675.0
5447,scottiesays,"Edinburgh, Scotland",,False,232276276.0
5541,helen_bonsall,"Edinburgh, Scotland",,False,114765900.0
5841,Lin_Anderson,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,216091557.0
6641,TheBookOfGrey,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,66010862.0
6846,whitesubway,"Edinburgh, Scotland",,False,159282299.0
6867,HelenMcClory,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,141133937.0
7195,juliecupples79,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,223504957.0
7363,KeithRSteele,"Edinburgh, Scotland",,False,164594377.0
7676,SwayGatsby,"Edinburgh, Scotland",,False,43504211.0
7832,StepRam,"Edinburgh, Scotland",,False,230375841.0
7949,kerrypaton22,"Edinburgh, Scotland",,False,165176601.0
8013,RobbbieVII,"Edinburgh, Scotland","(55.9495628, -3.1914972)",False,46825758.0
146,Alzamatralz,"Leeds, England","(53.7974185, -1.5437941)",False,132150853.0
259,Dbella91,"Leeds, England","(53.7974185, -1.5437941)",False,122179707.0
293,eittywoo,"Leeds, England","(53.7974185, -1.5437941)",False,163775702.0
1135,MSmith924,"Leeds, England",,False,134498825.0
1322,CommsHero,"Leeds, England","(53.7974185, -1.5437941)",False,71992788.0
1531,adamlpatrick93,"Leeds, England",,False,77800329.0
1631,_TBennett_,"Leeds, England",,False,66900149.0
1692,Lucy_TMUK,"Leeds, England","(53.7974185, -1.5437941)",False,175938167.0
1829,nickdent1990,"Leeds, England",,False,167449432.0
2121,PaulLawBlacks,"Leeds, England",,False,158572583.0
2598,paigejonessxx,"Leeds, England","(53.7974185, -1.5437941)",False,102498327.0
2709,AllyDigitalDiva,"Leeds, England",,False,112622462.0
2966,Grace__Wambui,"Leeds, England","(53.7974185, -1.5437941)",False,29041842.0
3447,jack_tosney,"Leeds, England","(53.7974185, -1.5437941)",False,14092727.0
3535,Squeak_208,"Leeds, England",,False,194344201.0
3539,heyeuan1,"Leeds, England","(53.7974185, -1.5437941)",False,14609556.0
3695,TRSoc,"Leeds, England",,False,116153696.0
3964,clarelthomas,"Leeds, England",,False,182349869.0
4147,SHANTEYOUSTXY,"Leeds, England","(53.7974185, -1.5437941)",False,157613340.0
4169,lil_zilla,"Leeds, England",,False,223551209.0
4280,Alana1960,"Leeds, England",,False,133499988.0
4479,jalje9,"Leeds, England","(53.7974185, -1.5437941)",False,38995478.0
4488,eannekerr,"Leeds, England",,False,166248538.0
4559,angelaholt21,"Leeds, England","(53.7974185, -1.5437941)",False,37432458.0
4917,davejonesdesign,"Leeds, England","(53.7974185, -1.5437941)",False,66542329.0
4958,dlsmithies,"Leeds, England",,False,229944650.0
5597,AnthonyJamesRob,"Leeds, England",,False,156921718.0
6130,AlexandraLouise,"Leeds, England",,False,233115311.0
6382,rachaeletennant,"Leeds, England",,False,149592648.0
6440,ValCale,"Leeds, England","(53.7974185, -1.5437941)",False,43219724.0
6661,LeedsBeckUNISON,"Leeds, England",,False,74242424.0
6909,Abi_barrett97,"Leeds, England",,False,91078785.0
7281,Ecky_Thump_TV,"Leeds, England",,False,118575989.0
7979,PaulineStaffor3,"Leeds, England",,False,125569298.0
8108,chloew1970,"Leeds, England",,False,193066341.0
8155,BeckettHospLead,"Leeds, England",,False,54228045.0
8274,WeAreResource,"Leeds, England",,False,129986780.0
8411,SarahNobleLD,"Leeds, England","(53.7974185, -1.5437941)",False,34327931.0
655,SpeedingDragon,United States,,False,176178169.0
716,techpalmtop,United States,"(39.7837304, -100.4458825)",False,2172524.0
1371,ClimateWise2015,United States,,False,41418914.0
1626,ayana_belton,United States,"(39.7837304, -100.4458825)",False,1388590.0
1722,benghand,United States,"(39.7837304, -100.4458825)",False,132227245.0
2081,Law1Gloria,United States,"(39.7837304, -100.4458825)",False,58050157.0
2847,gadgetfluzzy,United States,"(39.7837304, -100.4458825)",False,44114331.0
3166,4PawsOuterwear,United States,,False,72573936.0
3625,BLUpfront,United States,"(39.7837304, -100.4458825)",False,32262608.0
4212,Hunter7Taylor,United States,"(39.7837304, -100.4458825)",False,229853570.0
4540,tradingpoints,United States,,False,230891254.0
4677,CSGOFinch,United States,"(39.7837304, -100.4458825)",False,30476041.0
6123,atestafyr,United States,,False,136564802.0
6140,SammyJr07,United States,"(39.7837304, -100.4458825)",False,161782173.0
6893,relnews_tw,United States,"(39.7837304, -100.4458825)",False,11631951.0
7412,BarryKathyJ,United States,"(39.7837304, -100.4458825)",False,30295022.0
7748,kppotatoes,United States,,False,236077356.0
7993,trendinaliaUS,United States,,False,105858569.0
8043,uptoyoubot,United States,"(39.7837304, -100.4458825)",False,6548158.0
8072,skyscraper2013,United States,,False,155545982.0
8081,mirahark,United States,,False,80008202.0
8746,gadgetskout,United States,"(39.7837304, -100.4458825)",False,44114400.0
9121,unemployed_mass,United States,,False,188420962.0
9860,AKA_MERP,United States,"(39.7837304, -100.4458825)",False,184112051.0
10129,vanicyUSA,United States,"(39.7837304, -100.4458825)",False,48159697.0
10244,redcouchboys,United States,"(39.7837304, -100.4458825)",False,448106.0
10635,VoteForSolar,United States,"(39.7837304, -100.4458825)",False,21330128.0
11892,Cryn_Johannsen,United States,"(39.7837304, -100.4458825)",False,224371779.0
12060,wudiemeng,United States,"(39.7837304, -100.4458825)",False,64300778.0
12964,CLM_net,United States,"(39.7837304, -100.4458825)",False,121875916.0
12985,KitanoMarx,United States,"(39.7837304, -100.4458825)",False,83122917.0
13049,Oxco,United States,,False,212681122.0
13050,Myinforms_EN,United States,,False,69238115.0
13441,RonaldCHill,United States,"(39.7837304, -100.4458825)",False,11802574.0
13640,rodjer521,United States,"(39.7837304, -100.4458825)",False,35357715.0
322,Owlsincefifties,"Sheffield, England","(53.3806626, -1.4702278)",False,214587882.0
681,1CreatorLtd,"Sheffield, England",,False,159514562.0
734,Erica_Jane_MP,"Sheffield, England",,False,239622944.0
1341,rebeccaaddy,"Sheffield, England",,False,163657588.0
1627,Hortonious101,"Sheffield, England","(53.3806626, -1.4702278)",False,172542296.0
1727,PAZZA1009,"Sheffield, England",,False,231303842.0
2415,ThomasDolan92,"Sheffield, England","(53.3806626, -1.4702278)",False,228706483.0
3062,marcdacosta,"Sheffield, England",,False,233670943.0
3100,luce_ebbs,"Sheffield, England","(53.3806626, -1.4702278)",False,101265977.0
3115,andlawton,"Sheffield, England",,False,219052413.0
3419,_camilleox,"Sheffield, England","(53.3806626, -1.4702278)",False,171006294.0
3776,LettingCapital,"Sheffield, England","(53.3806626, -1.4702278)",False,15213958.0
4077,ThatVase,"Sheffield, England",,False,231302077.0
4274,jackrobjacks,"Sheffield, England",,False,231226087.0
5096,jhawley29,"Sheffield, England",,False,93540143.0
5776,KatyBlackwood,"Sheffield, England","(53.3806626, -1.4702278)",False,116125785.0
5870,Davebonnett,"Sheffield, England",,False,230194955.0
6259,James_Bangert,"Sheffield, England","(53.3806626, -1.4702278)",False,130152241.0
6295,mikepye1937,"Sheffield, England","(53.3806626, -1.4702278)",False,46603459.0
7372,RrAaWw,"Sheffield, England",,False,232874210.0
7460,Daleh9,"Sheffield, England",,False,136661234.0
7840,joeleedesmond,"Sheffield, England",,False,128921849.0
8085,SameJane_,"Sheffield, England",,False,122215481.0
8370,Leavethe_EU,"Sheffield, England","(53.3806626, -1.4702278)",False,57598617.0
9073,DarrenClewes,"Sheffield, England",,False,89821678.0
9106,itsadamkay,"Sheffield, England",,False,209823170.0
9783,bloodrxd,"Sheffield, England",,False,175316337.0
9858,Massbott,"Sheffield, England",,False,176953211.0
10000,blackray1960,"Sheffield, England",,False,159023642.0
10024,mjruk,"Sheffield, England",,False,52739708.0
10296,staceaspinas,"Sheffield, England",,False,185456395.0
10449,gradconsult,"Sheffield, England",,False,98692069.0
10818,pharrap,"Sheffield, England",,False,172405769.0
71,emilybland88,"Berlin, Germany","(52.5170365, 13.3888599)",False,117692580.0
80,DavidBowskill,"Berlin, Germany",,False,228528414.0
196,NadaCukalovic,"Berlin, Germany","(52.5170365, 13.3888599)",False,39958046.0
297,infoBILD,"Berlin, Germany",,False,47481124.0
458,stammplatz,"Berlin, Germany",,False,191743620.0
1053,CarellaRoss,"Berlin, Germany","(52.5170365, 13.3888599)",False,138599512.0
1339,akberahmed,"Berlin, Germany","(52.5170365, 13.3888599)",False,206208690.0
1405,Floristoria,"Berlin, Germany",,False,200115749.0
1553,toni95xoxo,"Berlin, Germany",,False,52939330.0
1629,genremix,"Berlin, Germany",,False,4523266.0
1654,aschadwinkel,"Berlin, Germany",,False,170258244.0
2035,made2sync,"Berlin, Germany",,False,230315.0
2657,Andena_,"Berlin, Germany",,False,204136457.0
3017,Saksow,"Berlin, Germany","(52.5170365, 13.3888599)",False,170737422.0
3045,AlexMatschke,"Berlin, Germany",,False,99055681.0
3382,jens2go,"Berlin, Germany","(52.5170365, 13.3888599)",False,91106975.0
3430,cvelascoparra,"Berlin, Germany",,False,163737642.0
3962,VerbaendeCoach,"Berlin, Germany",,False,199718531.0
4458,RCGRHS,"Berlin, Germany",,False,22395692.0
5259,henningkrause,"Berlin, Germany","(52.5170365, 13.3888599)",False,231483629.0
6114,GPRealomon,"Berlin, Germany",,False,55408254.0
6392,BILD_Sport,"Berlin, Germany",,False,274783072.0
6422,Ruptly,"Berlin, Germany","(52.5170365, 13.3888599)",False,114348539.0
6672,euleminerva,"Berlin, Germany",,False,116223429.0
6881,dplasenciaschm1,"Berlin, Germany",,False,27337507.0
6930,okelmann,"Berlin, Germany","(52.5170365, 13.3888599)",False,126073602.0
7119,kaffeeundtrash,"Berlin, Germany",,False,42391842.0
7279,khjelmgaard,"Berlin, Germany","(52.5170365, 13.3888599)",False,164190423.0
7300,C_Rohde_F21,"Berlin, Germany",,False,175940940.0
7510,GPPi,"Berlin, Germany",,False,124258306.0
7902,Vice_Germany,"Berlin, Germany",,False,255169545.0
8288,Chimechanga,"Berlin, Germany","(52.5170365, 13.3888599)",False,216817192.0
3657,emperistuax,"Washington, United States",,False,81339549.0
5944,TessaFanlol,"Washington, United States",,False,36131083.0
7533,ustreetuniverse,"Washington, United States",,False,173807457.0
8626,JohnJohnston91,"Washington, United States",,False,13493463.0
10805,MigrationPolicy,"Washington, United States",,False,222318446.0
14478,thewisdomtooth,"Washington, United States",,False,225612103.0
14964,janeanturne8r7,"Washington, United States",,False,31312445.0
16057,m2matthijs,"Washington, United States",,False,127258381.0
16673,JonahNRO,"Washington, United States",,False,214631026.0
18437,pdacosta,"Washington, United States",,False,216529241.0
18618,AppovationoG,"Washington, United States",,False,61358244.0
20091,EJKucinich,"Washington, United States",,False,235303385.0
21161,supertotocaca,"Washington, United States",,False,223953445.0
21311,GuyADJ,"Washington, United States",,False,174453571.0
23811,LuvWashingtonDC,"Washington, United States",,False,90373090.0
24223,WHLPJr,"Washington, United States",,False,89712733.0
24460,MarchonDC74,"Washington, United States",,False,69164441.0
25054,MathuelBrowne,"Washington, United States",,False,104279225.0
25340,hakana,"Washington, United States",,False,245645866.0
25698,LearnLikeMmoA,"Washington, United States",,False,17239000.0
26719,cepa,"Washington, United States",,False,142767264.0
26976,WorldPolitics9,"Washington, United States",,False,799655.0
27088,PIIE,"Washington, United States",,False,228714485.0
27178,gabriellamileti,"Washington, United States",,False,164989146.0
27854,bprogers_ir,"Washington, United States",,False,128338963.0
29473,TeaPartyWDC,"Washington, United States",,False,220547902.0
32436,Deana_Dennis,"Washington, United States",,False,237782963.0
34338,kkaufmann,"Washington, United States",,False,242273372.0
620,Amporter_,"Nottingham, England",,False,231893477.0
1890,jcstretton,"Nottingham, England",,False,164798280.0
2438,matt_adlard,"Nottingham, England",,False,139134921.0
2745,paigeroadley,"Nottingham, England","(52.9534161, -1.1492773)",False,199861720.0
2889,AmyAmyAmy16,"Nottingham, England",,False,218872318.0
3047,JulesO67,"Nottingham, England",,False,75957581.0
3279,McGinn93,"Nottingham, England",,False,202184501.0
4268,LillyDicaprio,"Nottingham, England",,False,48282894.0
4939,layna,"Nottingham, England",,False,226245226.0
5466,WintersLex,"Nottingham, England",,False,90497553.0
5513,HiIAmKieran,"Nottingham, England",,False,98417840.0
5576,CandC_Crafts,"Nottingham, England",,False,9114421.0
5677,masumaa_,"Nottingham, England","(52.9534161, -1.1492773)",False,89545073.0
6694,vanityhypeUK,"Nottingham, England","(52.9534161, -1.1492773)",False,160235007.0
6729,AmberRoseEvans,"Nottingham, England","(52.9534161, -1.1492773)",False,249134680.0
7593,TrentUni,"Nottingham, England","(52.9534161, -1.1492773)",False,227702802.0
7757,TheDaveMee,"Nottingham, England","(52.9534161, -1.1492773)",False,103260155.0
8047,LordRobinLewis,"Nottingham, England",,False,149768668.0
8316,carldavis,"Nottingham, England","(52.9534161, -1.1492773)",False,232259927.0
9070,benpurvis42,"Nottingham, England",,False,72775159.0
9138,_meeraa,"Nottingham, England","(52.9534161, -1.1492773)",False,216694735.0
9468,char_web123,"Nottingham, England",,False,168069931.0
9504,CarlyAnnWright_,"Nottingham, England",,False,185431010.0
9811,Camclarky,"Nottingham, England",,False,183436196.0
9827,CQNottm,"Nottingham, England",,False,116325260.0
10542,ACBurlinson,"Nottingham, England","(52.9534161, -1.1492773)",False,76998173.0
10578,NialB,"Nottingham, England",,False,222612923.0
10633,PabloCheesecake,"Nottingham, England",,False,248791692.0
476,protectorzz,"Dublin, Ireland",,False,236684963.0
719,DublinKink,"Dublin, Ireland",,False,944844.0
941,Rachaelworld,"Dublin, Ireland",,False,238925224.0
946,mcculld,"Dublin, Ireland",,False,170769494.0
1195,lornao_driscoll,"Dublin, Ireland","(53.3497645, -6.2602732)",False,168353276.0
1456,MarkTOByrne,"Dublin, Ireland",,False,132216260.0
1540,HugoBoylan,"Dublin, Ireland","(53.3497645, -6.2602732)",False,86089035.0
1561,Ormakapay,"Dublin, Ireland","(53.3497645, -6.2602732)",False,169638550.0
1750,DubTranslations,"Dublin, Ireland",,False,9781332.0
2369,vickinotaro,"Dublin, Ireland",,False,231505890.0
3259,micksweeney16,"Dublin, Ireland","(53.3497645, -6.2602732)",False,172008982.0
3297,mcbride_caitlin,"Dublin, Ireland","(53.3497645, -6.2602732)",False,199028114.0
3707,danjhayden,"Dublin, Ireland",,False,154446002.0
4354,FlockySquee,"Dublin, Ireland",,False,220194915.0
4892,cathomahony,"Dublin, Ireland",,False,220371673.0
5245,jenties87,"Dublin, Ireland","(53.3497645, -6.2602732)",False,62311050.0
5294,PaulMagrath,"Dublin, Ireland","(53.3497645, -6.2602732)",False,232788971.0
5747,arbcruncher,"Dublin, Ireland","(53.3497645, -6.2602732)",False,164641833.0
6456,ianguider,"Dublin, Ireland",,False,167712300.0
6983,PriorJenn,"Dublin, Ireland",,False,148396880.0
7478,eimhearbreen,"Dublin, Ireland",,False,220760627.0
8163,Bob_Lawblaw,"Dublin, Ireland",,False,200744751.0
8554,Brian_O_Reilly,"Dublin, Ireland",,False,144824461.0
8886,joannatuffy,"Dublin, Ireland","(53.3497645, -6.2602732)",False,173066051.0
9580,liamwhite23,"Dublin, Ireland",,False,234742909.0
9650,AndyMOBrien,"Dublin, Ireland",,False,120873173.0
9961,RobHand,"Dublin, Ireland",,False,249735976.0
121,SplottDave,"Cardiff, Wales",,False,79267810.0
1236,HannahWallett,"Cardiff, Wales","(51.4816546, -3.1791934)",False,219401008.0
1241,CorruptCardiff,"Cardiff, Wales","(51.4816546, -3.1791934)",False,4479118.0
1397,wilchivs,"Cardiff, Wales",,False,140622183.0
1492,Loanna,"Cardiff, Wales",,False,232971436.0
3089,jgfoxy,"Cardiff, Wales","(51.4816546, -3.1791934)",False,168506443.0
4076,matthewbaldwin1,"Cardiff, Wales",,False,177235829.0
4836,MatTaylor45,"Cardiff, Wales","(51.4816546, -3.1791934)",False,202795952.0
5201,damianchidgey,"Cardiff, Wales","(51.4816546, -3.1791934)",False,241435505.0
5361,TARDIXtom,"Cardiff, Wales","(51.4816546, -3.1791934)",False,189062576.0
5497,JenniferSianB,"Cardiff, Wales",,False,195378277.0
5782,TrewsCardiff,"Cardiff, Wales","(51.4816546, -3.1791934)",False,137734456.0
5879,JennyBlaidd,"Cardiff, Wales","(51.4816546, -3.1791934)",False,151412922.0
5896,tsrlegal,"Cardiff, Wales",,False,187244061.0
6115,rhysbatt,"Cardiff, Wales","(51.4816546, -3.1791934)",False,204432097.0
6323,BethDeJour,"Cardiff, Wales","(51.4816546, -3.1791934)",False,182314182.0
6342,CaszJF,"Cardiff, Wales","(51.4816546, -3.1791934)",False,160664891.0
6376,staceyjhubbard,"Cardiff, Wales","(51.4816546, -3.1791934)",False,150271865.0
6706,SustainableRich,"Cardiff, Wales",,False,193540463.0
6870,anitajaneharris,"Cardiff, Wales","(51.4816546, -3.1791934)",False,197877871.0
7135,welshrosie,"Cardiff, Wales",,False,232944363.0
7442,CardiffGardener,"Cardiff, Wales","(51.4816546, -3.1791934)",False,137303937.0
7655,_BigBrother_Uk,"Cardiff, Wales","(51.4816546, -3.1791934)",False,1161726.0
7698,brookebay21,"Cardiff, Wales",,False,162036439.0
7723,naycollins_,"Cardiff, Wales","(51.4816546, -3.1791934)",False,73388453.0
524,X_Moreno,"Madrid, Spain",,False,158725817.0
1560,EstrategiasTv,"Madrid, Spain",,False,204562041.0
2288,evitablanco,"Madrid, Spain",,False,158819391.0
2928,ChaviztaNews,"Madrid, Spain",,False,42192706.0
5136,Europeripheral,"Madrid, Spain",,False,23039693.0
5593,JGToni,"Madrid, Spain",,False,170126199.0
5751,mississippi_ly,"Madrid, Spain",,False,138877769.0
